time Fx qx
1.826500000000000057e+01 1.695387420000000089e+00 3.486000000000072374e-03
1.826999999999999957e+01 1.628061690000000006e+00 3.337000000000062139e-03
1.827499999999999858e+01 1.561484419999999984e+00 3.186000000000077659e-03
1.828000000000000114e+01 1.487911760000000028e+00 3.034000000000064423e-03
1.828500000000000014e+01 1.417257810000000173e+00 2.881000000000077943e-03
1.828999999999999915e+01 1.343836999999999948e+00 2.727000000000062707e-03
1.829500000000000171e+01 1.272744089999999995e+00 2.572000000000074227e-03
1.830000000000000071e+01 1.191585669999999819e+00 2.416000000000084746e-03
1.830499999999999972e+01 1.114825090000000074e+00 2.260000000000067510e-03
1.830999999999999872e+01 1.038506319999999983e+00 2.102000000000076030e-03
1.831500000000000128e+01 9.593448700000000162e-01 1.944000000000084549e-03
1.832000000000000028e+01 8.763495800000000724e-01 1.785000000000064313e-03
1.832499999999999929e+01 7.927239300000000766e-01 1.626000000000071832e-03
1.832999999999999829e+01 7.123747099999999666e-01 1.466000000000078352e-03
1.833500000000000085e+01 6.253303499999999238e-01 1.306000000000084871e-03
1.833999999999999986e+01 5.445332400000000295e-01 1.145000000000062634e-03
1.834499999999999886e+01 4.559464199999999634e-01 9.840000000000681535e-04
1.835000000000000142e+01 3.741869300000000287e-01 8.230000000000736726e-04
1.835500000000000043e+01 2.878933900000000268e-01 6.610000000000781917e-04
1.835999999999999943e+01 2.054107000000000016e-01 4.990000000000827107e-04
1.836499999999999844e+01 1.194851499999999983e-01 3.370000000000872298e-04
1.837000000000000099e+01 3.353071999999999997e-02 1.760000000000649933e-04
1.837500000000000000e+01 -5.993992000000000070e-02 1.400000000006951240e-05
1.837999999999999901e+01 -1.438995399999999925e-01 -1.479999999999259686e-04
1.838500000000000156e+01 -2.287769199999999947e-01 -3.089999999999204494e-04
1.839000000000000057e+01 -3.203267200000000092e-01 -4.709999999999159304e-04
1.839499999999999957e+01 -3.979323100000000113e-01 -6.319999999999104112e-04
1.839999999999999858e+01 -4.855050000000000754e-01 -7.919999999999316476e-04
1.840500000000000114e+01 -5.636183900000000246e-01 -9.519999999999251283e-04
1.841000000000000014e+01 -6.391739300000000013e-01 -1.111999999999918609e-03
1.841499999999999915e+01 -7.174665100000000573e-01 -1.270999999999911090e-03
1.842000000000000171e+01 -7.932929200000000680e-01 -1.429999999999931326e-03
1.842500000000000071e+01 -8.696682700000000210e-01 -1.587999999999922807e-03
1.842999999999999972e+01 -9.425406500000000909e-01 -1.744999999999913287e-03
